region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,year,month,day,time_of_day,cost_per_impression,cost_per_click,reach_per_spend,value_ratio
North,TV,Storage,Premium,14.85,95.8770554289619,0.1347,334.0,5000,0.061,4.09,1.0,21.0,10743.66,2011,3,17,morning,0.00297,0.0486885245901639,22.49158249158249,112.056632861032
North,Affiliate,General,Premium,12.48,2.08,0.1384,46.0,573,0.0037,1.96,0.3660254037844379,28.0,3580.37,2011,11,17,afternoon,0.0217801047120418,5.886514787038347,3.685897435897436,1721.3317307692307
North,Search,Kitchen,Premium,35.400000000000006,2.95,0.4178,101.0,3114,0.1252,2.96,0.3660254037844379,60.0,668.42,2010,11,17,afternoon,0.0113680154142581,0.0907988451618066,2.853107344632768,226.5830508474576
North,Email,Storage,Premium,10.2,0.85,0.173,344.0,17901,0.0814,3.87,-1.0000000000000002,28.0,27587.14,2011,9,23,afternoon,0.0005698005698005,0.0070000070000069,33.72549019607843,32455.45882352941
North,Social Media,Storage,Premium,3.3,1.65,0.0775,681.0,27967,0.042,3.09,1.0,30.0,3451.9500000000003,2011,3,10,morning,0.0001179962098187,0.0028094335671122,206.3636363636364,2092.090909090909
North,Email,General,Premium,4.35,1.45,0.1307,116.0,1763,0.0543,4.81,-1.3660254037844388,21.0,99270.45,2011,8,18,morning,0.0024673851389676,0.0454398736458134,26.666666666666668,68462.37931034483
North,Search,General,Premium,10.08,0.42,0.3211,114.0,1438,0.0479,3.76,-0.3660254037844387,28.0,887.2,2010,5,23,afternoon,0.007009735744089,0.1463410384987267,11.30952380952381,2112.3809523809527
North,Search,Storage,Premium,4.949999999999999,1.65,0.6,469.0,6059,0.0033,7.43,0.3660254037844379,60.0,7490.84,2011,11,13,afternoon,0.0008169664961214,0.2475656048852945,94.74747474747475,4539.90303030303
North,Affiliate,General,Standard,12.6,2.1,0.2848,187.0,2123,0.0352,2.88,0.3660254037844379,21.0,708.1700000000001,2010,11,26,morning,0.0059349976448422,0.1686078876375626,14.841269841269842,337.2238095238096
North,Email,General,Premium,25.200000000000003,2.1,0.5201,377.0,11832,0.095,6.09,1.0,30.0,6082.79,2011,3,3,morning,0.002129817444219,0.0224191309917796,14.96031746031746,2896.5666666666666
North,Email,General,Premium,1.95,1.95,0.1149,201.0,9711,0.0406,2.98,0.3660254037844389,90.0,759.58,2010,4,29,afternoon,0.0002008032128514,0.0049458919421528,103.07692307692308,389.5282051282052
North,Affiliate,General,Premium,25.200000000000003,2.1,0.3272,598.0,18854,0.1044,4.67,-0.3660254037844387,21.0,1412.0400000000002,2011,5,18,morning,0.0013365864007637,0.0128025517314536,23.730158730158728,672.4000000000001
North,Email,General,Premium,0.42,0.42,0.3157,69.0,1256,0.0337,2.6,0.9999999999999998,90.0,1222.03,2011,12,2,afternoon,0.0003343949044585,0.0099226974616794,164.28571428571428,2909.595238095238
North,Affiliate,Stationery,Premium,2016.3542633837808,0.42,0.0232,140.0,6042,0.0199,1.22,1.3660254037844388,28.0,857.0,2010,2,3,morning,0.3337229830161835,16.769999146541885,0.0694322434020381,2040.4761904761904
North,TV,Seasonal,Premium,5.9,2.95,0.2201,896.0,16524,0.0073,5.66,-0.3660254037844385,90.0,5856.5,2011,10,16,night,0.000357056402808,0.0489118360011009,151.864406779661,1985.2542372881355
North,Affiliate,General,Standard,15.0,3.75,0.096,351.0,8761,0.0685,3.51,-0.3660254037844385,60.0,900.08,2010,10,10,afternoon,0.0017121333181143,0.0249946469797718,23.4,240.02133333333333
North,Social Media,General,Premium,5.95,5.95,0.2782,321.0,15528,0.1139,5.28,1.3660254037844388,28.0,2093.36,2010,2,18,afternoon,0.0003831787738279,0.0033641683391389,53.94957983193277,351.82521008403364
North,Social Media,General,Premium,17.4,1.45,0.2708,150.0,1383,0.0242,3.29,-1.0000000000000002,90.0,949.26,2010,9,23,morning,0.0125813449023861,0.5198902852225668,8.620689655172415,654.6620689655173
North,Social Media,General,Premium,2.95,2.95,0.1057,153.0,1621,0.0435,1.89,-0.3660254037844387,60.0,6488.67,2010,5,11,morning,0.0018198642813078,0.0418359604898352,51.86440677966102,2199.5491525423727
North,Influencer,Storage,Premium,4.25,4.25,0.148,226.0,3533,0.0178,3.86,0.9999999999999998,30.0,6349.26,2010,12,12,afternoon,0.0012029436739315,0.0675811052770507,53.1764705882353,1493.9435294117648
North,Email,Lighting,Premium,20.4,0.85,0.3104,43.0,292,0.0064,3.27,-1.0000000000000002,21.0,1201.6,2011,9,8,morning,0.0698630136986301,10.916095890410958,2.107843137254902,1413.6470588235293
East,Email,Stationery,Premium,19.8,4.95,0.2227,397.0,4771,0.074,7.24,-1.3660254037844386,7.0,2886.4700000000003,2010,7,2,morning,0.0041500733598826,0.0560820724308462,20.05050505050505,583.1252525252526
North,Affiliate,General,Premium,39.75,7.95,0.0984,678.0,4784,0.0087,0.29,-0.3660254037844385,28.0,3685.42,2010,10,10,morning,0.0083089464882943,0.9550513204935994,17.056603773584907,463.5748427672956
North,Social Media,Lighting,Premium,10.2,0.85,0.09,281.0,5699,0.2102,6.13,-1.0,28.0,1161.05,2010,6,17,morning,0.0017897876820494,0.008514689258085,27.54901960784314,1365.9411764705883
North,Social Media,Storage,Premium,33.0,1.65,0.025,705.0,18391,0.0291,4.95,1.0,14.0,38682.44,2011,3,29,afternoon,0.0017943559349681,0.0616617159782883,21.363636363636363,23443.903030303038
North,Affiliate,General,Premium,13.2,1.65,0.2426,252.0,6745,0.0148,4.92,0.3660254037844379,7.0,9255.45,2010,11,24,afternoon,0.0019570051890289,0.1322300803397912,19.090909090909093,5609.363636363637
North,Search,General,Premium,15.0,1.25,0.231,91.0,2065,0.0435,7.89,1.0,14.0,70.8,2010,3,30,afternoon,0.0072639225181598,0.1669867245553978,6.066666666666666,56.64
North,Email,General,Premium,17.700000000000003,2.95,0.0687,356.0,9721,0.0296,5.25,1.3660254037844386,30.0,3606.64,2010,1,10,afternoon,0.0018208003291842,0.0615135246346027,20.112994350282484,1222.5898305084745
North,Affiliate,Storage,Standard,17.700000000000003,2.95,0.103,439.0,3185,0.046,4.14,1.0,14.0,1111.6,2011,3,16,afternoon,0.0055572998430141,0.120810866152481,24.802259887005647,376.8135593220338
North,Affiliate,General,Premium,15.0,3.75,0.2404,198.0,6271,0.0171,6.82,1.3660254037844386,14.0,8979.12,2011,1,31,afternoon,0.0023919630043055,0.139880877444768,13.2,2394.432
North,Email,General,Premium,29.9,14.95,0.3224,49.0,739,0.0568,2.84,0.3660254037844379,30.0,4625.46,2011,11,29,afternoon,0.0404600811907983,0.7123253730774362,1.6387959866220736,309.39531772575253
North,Email,Storage,Budget,19.05,6.35,0.244,145.0,4250,0.0972,5.96,1.3660254037844388,28.0,86.05,2010,2,14,afternoon,0.0044823529411764,0.0461147421931735,7.611548556430446,13.551181102362206
North,Affiliate,General,Premium,4.95,4.95,0.204,199.0,8919,0.1759,2.78,-1.0,60.0,5966.01,2011,6,14,afternoon,0.0005549949545913,0.0031551731358233,40.2020202020202,1205.2545454545457
North,Influencer,Stationery,Premium,1.7,0.85,0.0106,793.0,16537,0.0955,5.4,1.0,60.0,750.59,2011,3,25,morning,0.0001027997823063,0.0010764375110611,466.4705882352941,883.0470588235295
North,TV,Storage,Premium,1367.5488077304094,0.55,0.1963,1115.0,8219,0.0536,3.99,0.3660254037844389,28.0,17048.33,2011,4,27,morning,0.1663887100292504,3.104266978157657,0.815327389923625,30996.96363636364
North,Email,General,Premium,10.2,0.85,0.6,327.0,6594,0.0144,8.46,-1.0,14.0,1015.82,2010,6,3,morning,0.0015468607825295,0.1074208876756647,32.05882352941177,1195.0823529411766
North,Social Media,General,Premium,109.2,2.1,0.1583,389.0,6879,0.116,5.69,1.0,30.0,1434.11,2011,3,28,morning,0.0158744003488879,0.1368482788697234,3.562271062271062,682.9095238095238
North,Search,General,Premium,2.9,1.45,0.2298,158.0,1944,0.0174,5.67,-1.0000000000000002,14.0,1135.5100000000002,2010,9,14,afternoon,0.0014917695473251,0.0857338820301783,54.48275862068966,783.1103448275863
North,Social Media,Lighting,Premium,0.84,103.72415868817002,0.4219,14.0,274,0.061,1.29,-1.0000000000000002,28.0,694.7800000000001,2011,9,23,night,0.0030656934306569,0.0502572693550317,16.666666666666668,6.698343074430174
North,Influencer,General,Premium,2.28,0.38,0.3426,55.0,606,0.0138,2.42,-0.3660254037844385,21.0,4066.09,2010,10,12,afternoon,0.0037623762376237,0.2726359592480987,24.122807017543863,10700.236842105263
North,Social Media,General,Budget,19.9,9.95,0.2239,419.0,15684,0.0112,3.7,0.3660254037844389,28.0,39.8,2011,4,13,afternoon,0.0012688089773017,0.1132865158305097,21.05527638190955,4.0
West,Email,Stationery,Premium,68.0,0.34,0.6,112.0,5368,0.0374,6.24,-1.0,90.0,72693.54,2011,6,15,afternoon,0.0126676602086438,0.3387074922097277,1.6470588235294117,213804.52941176467
North,Search,General,Standard,59.400000000000006,4.95,0.2919,104.0,1492,0.0322,7.18,0.3660254037844379,7.0,244.52,2011,11,16,morning,0.0398123324396782,1.2364078397415617,1.7508417508417506,49.3979797979798
North,Search,Seasonal,Premium,49.8,4.15,0.1196,58.0,1246,0.0435,3.8,-1.0000000000000002,90.0,144109.52,2011,9,21,morning,0.039967897271268,0.9188022361211048,1.1646586345381529,34725.18554216867
North,TV,General,Premium,14.85,4.95,0.2639,230.0,5643,0.0321,5.94,-1.0000000000000002,28.0,3068.14,2011,9,5,afternoon,0.0026315789473684,0.0819806525659944,15.488215488215488,619.8262626262626
North,Influencer,Stationery,Premium,10.5,0.42,0.2031,271.0,4513,0.0714,6.09,0.9999999999999998,14.0,1781.44,2009,12,2,afternoon,0.0023266120097496,0.0325856023774455,25.80952380952381,4241.52380952381
Central,Search,General,Premium,20.4,0.85,0.204,69.0,836,0.0064,1.33,-1.3660254037844386,14.0,2094.09,2010,7,14,morning,0.024401913875598,3.812799043062201,3.382352941176471,2463.6352941176474
North,Influencer,General,Premium,9.9,4.95,0.0684,129.0,1032,0.0368,4.06,-0.3660254037844385,28.0,2341.59,2011,10,3,afternoon,0.0095930232558139,0.2606799797775531,13.03030303030303,473.04848484848486
North,Social Media,Storage,Premium,5.0,1.25,0.3737,288.0,4596,0.0869,3.87,-1.0000000000000002,28.0,1728.49,2011,9,21,afternoon,0.0010879025239338,0.0125190163858901,57.6,1382.792
North,Social Media,General,Premium,18.0,0.25,0.0841,64.0,1325,0.1017,6.87,1.0,7.0,1675.52,2011,3,9,morning,0.0135849056603773,0.1335782267490399,3.555555555555556,6702.08
North,Affiliate,General,Premium,25.5,12.75,0.2583,1314.0,24692,0.0383,5.53,0.9999999999999998,7.0,10512.47,2010,12,8,morning,0.0010327231491981,0.0269640508929013,51.52941176470589,824.5074509803922
North,Email,Storage,Premium,8.5,8.5,0.4844,168.0,5140,0.0259,3.87,1.3660254037844388,30.0,1781.44,2010,2,4,afternoon,0.0016536964980544,0.0638492856391689,19.764705882352946,209.58117647058825
North,TV,Storage,Premium,15.3,2.55,0.3213,417.0,8365,0.0248,1.41,-1.3660254037844388,60.0,2438.99,2010,8,19,afternoon,0.0018290496114763,0.0737520004627576,27.254901960784316,956.4666666666668
North,Search,Storage,Premium,6.6,1.65,0.1188,702.0,9364,0.0856,1.71,1.0,14.0,469.2000000000001,2010,3,10,afternoon,0.0007048269970098,0.0082339602454418,106.36363636363636,284.36363636363643
North,Social Media,Kitchen,Premium,50.400000000000006,2.1,0.204,324.0,5049,0.1305,7.6,1.0,7.0,64838.28,2010,3,11,afternoon,0.009982174688057,0.0764917600617397,6.428571428571428,30875.371428571427
North,Email,General,Premium,11.9,1.65,0.0192,269.0,8833,0.0312,2.2,0.9999999999999998,30.0,21566.1,2010,12,5,afternoon,0.0013472206498358,0.0431801490332,22.60504201680672,13070.363636363636
North,Social Media,General,Premium,17.85,5.95,0.2276,117.0,2091,0.0161,7.32,0.9999999999999998,28.0,422.35,2009,12,10,afternoon,0.0085365853658536,0.5302226935312832,6.554621848739496,70.98319327731093
North,Email,Stationery,Premium,7.38,2.46,0.3981,195.0,6056,0.0099,1.36,-1.0000000000000002,21.0,6182.82,2011,9,26,afternoon,0.0012186261558784,0.1230935510988351,26.42276422764228,2513.3414634146343
North,Email,Stationery,Premium,1599.6919275208616,1.25,0.2683,163.0,4271,0.0304,8.81,1.3660254037844388,28.0,4252.81,2011,2,14,afternoon,0.3745473958138285,12.320638020191726,0.1018946193299924,3402.2480000000005
North,Influencer,General,Standard,5.95,5.95,0.168,27.0,721,0.0156,3.85,0.3660254037844379,28.0,646.6400000000001,2010,11,3,afternoon,0.008252427184466,0.5290017425939756,4.53781512605042,108.67899159663868
North,Social Media,General,Premium,2004.81806383603,3.75,0.5165,35.0,346,0.0883,4.08,0.3660254037844389,14.0,124.2,2010,4,9,morning,5.794271860797775,65.62029287426698,0.0174579432574698,33.12
North,Social Media,General,Standard,4.2,2.1,0.4371,319.0,3286,0.068,0.69,0.3660254037844379,7.0,739.19,2011,11,7,morning,0.0012781497261107,0.018796319501629,75.95238095238095,351.9952380952381
North,Search,Seasonal,Premium,8.850000000000001,2.95,0.2266,204.0,1164,0.0706,7.62,0.3660254037844379,30.0,5280.870000000001,2010,11,4,morning,0.0076030927835051,0.1076925323442656,23.050847457627118,1790.1254237288138
North,Influencer,General,Premium,4.35,1.45,0.4304,269.0,19321,0.2091,7.27,1.0,14.0,460.03,2010,3,21,afternoon,0.0002251436261063,0.0010767270497671,61.83908045977012,317.26206896551724
North,Social Media,Storage,Premium,180.0,1.25,0.2532,125.0,3410,0.0435,1.45,-0.3660254037844385,28.0,46799.58,2011,10,13,morning,0.0527859237536656,1.2134695115785217,0.6944444444444444,37439.664
North,Social Media,General,Premium,5.8,1.45,0.0843,406.0,5560,0.0774,0.79,-1.0,30.0,1191.76,2010,6,30,afternoon,0.0010431654676258,0.0134775900210064,70.0,821.903448275862
North,Social Media,General,Standard,1.45,1.45,0.0682,95.0,1997,0.0175,1.53,1.3660254037844386,28.0,484.76,2011,1,21,morning,0.0007260891337005,0.0414908076400314,65.51724137931035,334.3172413793104
North,Search,General,Premium,8.5,8.5,0.5846,250.0,3864,0.0731,4.31,0.3660254037844379,14.0,2792.91,2010,11,9,afternoon,0.0021997929606625,0.0300929269584476,29.41176470588235,328.5776470588235
North,TV,Storage,Premium,17.700000000000003,2.95,0.158,1490.0,16983,0.2336,5.94,-1.3660254037844386,30.0,9325.1,2011,7,29,afternoon,0.0010422186892775,0.0044615526082085,84.18079096045196,3161.0508474576272
North,Email,General,Premium,12.5,1.25,0.3601,200.0,3055,0.0132,3.65,1.3660254037844386,14.0,1929.69,2010,1,7,afternoon,0.0040916530278232,0.3099737142290333,16.0,1543.752
North,Search,General,Standard,10.08,0.42,0.0886,114.0,2860,0.0785,5.31,0.9999999999999998,14.0,251.72000000000003,2009,12,13,afternoon,0.0035244755244755,0.0448977773818538,11.30952380952381,599.3333333333334
East,Email,General,Standard,15.6,1.95,0.1947,593.0,10934,0.0586,0.76,0.3660254037844379,60.0,1226.56,2010,11,23,evening,0.0014267422718126,0.0243471377442439,38.01282051282051,629.0051282051282
North,Social Media,General,Premium,11.25,3.75,0.2729,110.0,8527,0.0163,6.29,-0.3660254037844387,21.0,2879.69,2011,5,8,afternoon,0.0013193385715961,0.0809410166623378,9.77777777777778,767.9173333333333
North,Affiliate,General,Standard,6.959999999999999,0.29,0.204,282.0,9038,0.0474,3.01,1.0,30.0,688.09,2011,3,21,morning,0.0007700818765213,0.0162464530911678,40.51724137931035,2372.724137931035
North,Search,General,Premium,30.6,2.55,0.462,553.0,11149,0.014,2.62,0.3660254037844389,28.0,7621.610000000001,2011,4,14,morning,0.0027446407749573,0.1960457696398139,18.0718954248366,2988.8666666666672
North,Search,General,Premium,35.7,5.95,0.1119,452.0,8764,0.0859,4.87,-1.3660254037844388,90.0,8876.79,2011,8,16,afternoon,0.004073482428115,0.0474212156940048,12.661064425770308,1491.8974789915967
North,Search,General,Premium,4.16,2.08,0.153,69.0,1113,0.0063,4.77,-0.3660254037844385,7.0,44747.26,2011,10,26,afternoon,0.0037376460017969,0.5932771431423723,16.58653846153846,21513.10576923077
North,Social Media,General,Premium,1.95,1.95,0.2206,111.0,2548,0.0909,2.22,0.9999999999999998,28.0,441.71,2009,12,2,afternoon,0.0007653061224489,0.0084192092678655,56.92307692307693,226.5179487179487
North,Social Media,General,Premium,17.700000000000003,2.95,0.1861,209.0,6541,0.0891,3.21,1.3660254037844386,14.0,17.700000000000003,2010,1,7,afternoon,0.0027060082556184,0.0303704630260202,11.807909604519772,6.000000000000001
North,TV,Storage,Premium,6.6,1.65,0.204,180.0,2966,0.0908,3.87,-1.3660254037844388,30.0,19801.16,2010,8,9,afternoon,0.0022252191503708,0.0245068188366835,27.272727272727277,12000.703030303031
North,Influencer,General,Premium,30.0,1.25,0.2148,18.0,489,0.0185,4.37,-0.3660254037844385,14.0,419.04,2010,10,20,afternoon,0.0613496932515337,3.31619963521804,0.6,335.232
North,Email,Storage,Standard,4.5,2.25,0.6,80.0,1975,0.1003,4.68,0.3660254037844379,21.0,850.99,2011,11,11,afternoon,0.0022784810126582,0.0227166601461438,17.77777777777778,378.21777777777777
North,Email,Seasonal,Standard,19.75,3.95,0.2897,195.0,5460,0.0435,4.52,-1.0000000000000002,7.0,305.90000000000003,2010,9,9,afternoon,0.0036172161172161,0.083154393499221,9.873417721518988,77.44303797468355
North,Influencer,Stationery,Premium,19.9,9.95,0.2685,311.0,3264,0.066,1.95,-1.3660254037844388,14.0,6965.429999999999,2011,8,1,afternoon,0.0060968137254901,0.0923759655377302,15.62814070351759,700.043216080402
North,Email,General,Premium,278.4,1.45,0.4274,278.0,11132,0.1146,1.25,-1.0000000000000002,90.0,296776.28,2011,9,30,morning,0.0250089831117499,0.2182284739245192,0.9985632183908046,204673.29655172417
North,Influencer,General,Premium,22.5,3.75,0.2435,431.0,13999,0.0276,1.72,-1.0,7.0,2928.33,2010,6,29,morning,0.0016072576612615,0.058233973234113,19.155555555555555,780.888
North,Email,Stationery,Standard,15.0,1.25,0.4957,190.0,11538,0.0232,5.21,1.0,30.0,221.65,2010,3,31,morning,0.00130005200208,0.0560367242275897,12.666666666666666,177.32
North,Email,Seasonal,Premium,49.92,2.08,0.432,162.0,2672,0.0081,3.19,0.9999999999999998,7.0,8604.86,2011,12,7,afternoon,0.0186826347305389,2.3064981148813484,3.2451923076923075,4136.951923076923
North,Search,General,Standard,11.9,3.75,0.2692,107.0,1480,0.0795,4.76,-1.3660254037844386,28.0,384.2,2010,7,5,afternoon,0.0080405405405405,0.1011388747237803,8.991596638655462,102.45333333333332
North,Email,Kitchen,Premium,7.800000000000001,0.65,0.1868,95.0,2519,0.1056,3.87,1.0,28.0,4223.26,2011,3,18,morning,0.0030964668519253,0.0293226027644447,12.17948717948718,6497.323076923077
North,Affiliate,General,Premium,15.3,2.55,0.4049,269.0,2786,0.0435,2.77,-1.0000000000000002,28.0,12780.66,2010,9,10,morning,0.005491744436468,0.1262469985394955,17.581699346405227,5012.023529411765
East,Social Media,Storage,Premium,10.08,0.42,0.3592,70.0,2128,0.0456,2.31,0.3660254037844379,28.0,1392.74,2010,11,12,morning,0.0047368421052631,0.1038781163434903,6.944444444444445,3316.0476190476197
North,Social Media,General,Budget,8.5,118.94781901369409,0.1916,225.0,9632,0.0529,3.01,0.3660254037844389,7.0,450.98,2010,4,28,afternoon,0.0008824750830564,0.016681948640009,26.47058823529412,3.7914104162605966
East,TV,General,Premium,17.0,0.85,0.0449,258.0,7459,0.0515,0.71,-1.0,28.0,504.55,2010,6,28,afternoon,0.0022791258881887,0.0442548716153158,15.176470588235292,593.5882352941177
North,Email,Storage,Premium,19.5,1.95,0.3991,412.0,10063,0.1107,1.53,1.3660254037844388,28.0,2809.77,2011,2,8,morning,0.0019377919109609,0.0175048953113003,21.128205128205128,1440.9076923076923
North,Email,Kitchen,Premium,91.8,7.65,0.2096,579.0,11155,0.0312,3.85,-1.0,60.0,14478.63,2011,6,14,afternoon,0.0082294935006723,0.2637658173292418,6.30718954248366,1892.6313725490195
North,Social Media,General,Premium,1.45,1.45,0.0325,139.0,17432,0.0069,1.67,0.3660254037844389,21.0,1428.94,2011,4,1,afternoon,8.318035796236805e-05,0.0120551243423721,95.86206896551724,985.4758620689656
North,Email,General,Premium,1.25,1.25,0.0797,191.0,3885,0.0244,3.34,1.0,90.0,6330.51,2011,3,22,afternoon,0.0003217503217503,0.0131864885963246,152.8,5064.408
North,Affiliate,General,Budget,5.9,2.95,0.1729,269.0,4986,0.0499,6.42,0.3660254037844379,14.0,62.65,2010,11,12,afternoon,0.001183313277176,0.0237136929293806,45.593220338983045,21.237288135593214
North,Social Media,General,Premium,14.85,4.95,0.3785,290.0,11357,0.1805,3.87,-1.3660254037844388,7.0,10120.94,2010,8,16,afternoon,0.0013075636171524,0.0072441197626172,19.52861952861953,2044.6343434343437
North,Search,Lighting,Premium,38.25,12.75,0.0857,35.0,785,0.0193,1.95,0.9999999999999998,28.0,141.9,2009,12,6,afternoon,0.0487261146496815,2.52466915283324,0.915032679738562,11.129411764705884
North,Social Media,General,Premium,10.2,0.85,0.2997,229.0,6042,0.0435,3.88,1.3660254037844388,7.0,671.62,2010,2,23,afternoon,0.0016881827209533,0.038808798182835,22.450980392156865,790.1411764705882
North,Affiliate,General,Premium,6.58,3.29,0.1727,151.0,1298,0.0435,6.99,-1.3660254037844386,28.0,2930.35,2011,7,17,afternoon,0.0050693374422187,0.11653649292457,22.948328267477205,890.6838905775076
North,Affiliate,General,Premium,1.69,1.69,0.2487,278.0,13575,0.0362,5.21,0.3660254037844379,14.0,961.84,2011,11,14,afternoon,0.0001244935543278,0.0034390484620941,164.49704142011834,569.1360946745563
West,Email,General,Standard,0.85,0.85,0.0315,164.0,1362,0.0253,2.53,-0.3660254037844385,21.0,581.1700000000001,2010,10,14,afternoon,0.0006240822320117,0.0246672818976975,192.94117647058823,683.729411764706
North,Affiliate,Storage,Premium,2.52,0.42,0.2747,73.0,2263,0.0789,3.08,-1.0000000000000002,30.0,3380.89,2010,9,5,afternoon,0.0011135660627485,0.0141136383111351,28.96825396825397,8049.738095238095
North,Social Media,General,Premium,1.25,1.25,0.3476,431.0,10686,0.0124,7.92,-0.3660254037844387,28.0,163.98,2011,5,15,afternoon,0.0001169754819389,0.0094335066079827,344.8,131.184
North,Social Media,General,Budget,3.25,3.25,0.1915,296.0,3049,0.0621,4.54,-1.0,28.0,84.92,2011,6,29,afternoon,0.0010659232535257,0.01716462566064,91.07692307692308,26.12923076923077
North,Affiliate,General,Premium,3.3,1.65,0.432,616.0,8393,0.0337,2.31,-0.3660254037844385,90.0,98.15,2010,10,6,afternoon,0.0003931847968545,0.0116672046544368,186.66666666666669,59.48484848484849
North,Social Media,General,Standard,1.25,1.25,0.0926,91.0,3172,0.0345,7.45,1.3660254037844388,21.0,862.53,2011,2,2,afternoon,0.0003940731399747,0.0114224098543414,72.8,690.024
North,Social Media,Storage,Premium,15.0,1.25,0.2476,525.0,16617,0.0314,4.61,1.0,90.0,244.88,2010,3,23,afternoon,0.0009026900162484,0.0287480896894401,35.0,195.904
North,Search,General,Premium,4.2,2.1,0.1343,185.0,3972,0.0023,1.51,0.9999999999999998,14.0,701.34,2010,12,9,afternoon,0.0010574018126888,0.4597399185603573,44.04761904761904,333.9714285714286
North,TV,Stationery,Premium,8.25,1.65,0.0419,580.0,10857,0.1234,4.45,0.9999999999999998,30.0,589.68,2010,12,5,afternoon,0.0007598784194528,0.0061578478075598,70.3030303030303,357.3818181818182
North,Affiliate,Lighting,Premium,1.7,0.85,0.2796,181.0,3368,0.0213,7.66,0.3660254037844379,28.0,2396.9,2010,11,14,afternoon,0.0005047505938242,0.0236972109776632,106.47058823529412,2819.8823529411766
North,Social Media,Stationery,Premium,11.9,0.85,0.204,793.0,7212,0.0043,6.74,0.3660254037844389,30.0,204.5,2010,4,22,afternoon,0.0016500277315585,0.3837273794322124,66.63865546218487,240.58823529411765
North,TV,Kitchen,Premium,11.7,1.95,0.2531,87.0,1165,0.0436,1.47,-1.0000000000000002,7.0,1666.17,2010,9,30,evening,0.0100429184549356,0.230342166397606,7.435897435897436,854.446153846154
North,Search,Seasonal,Premium,15.0,1.25,0.4634,213.0,1987,0.0204,4.29,1.3660254037844388,7.0,311.7,2010,2,5,night,0.007549068948163,0.3700523994197578,14.2,249.36
North,Affiliate,Storage,Premium,23.6,2.95,0.3004,1490.0,22483,0.0237,6.55,-0.3660254037844385,90.0,5040.39,2010,10,3,afternoon,0.0010496819819419,0.0442903789848907,63.13559322033898,1708.6067796610168
North,Search,Storage,Premium,1.95,1.95,0.1474,386.0,2611,0.0038,0.8,0.9999999999999998,28.0,20213.24,2010,12,6,morning,0.0007468402910762,0.1965369187042673,197.948717948718,10365.764102564104
North,Affiliate,Storage,Premium,17.34,2.89,0.2617,203.0,2884,0.0385,1.18,0.3660254037844379,30.0,1971.62,2011,11,6,afternoon,0.0060124826629681,0.1561683808563143,11.707035755478662,682.2214532871972
North,Email,Stationery,Standard,10.2,0.85,0.1806,578.0,13232,0.163,1.89,-0.3660254037844385,60.0,573.1700000000001,2011,10,17,afternoon,0.0007708585247883,0.0047291934036097,56.66666666666667,674.3176470588236
North,Affiliate,General,Premium,16.95,16.95,0.2395,264.0,5276,0.1099,5.06,1.3660254037844386,90.0,1452.69,2011,1,26,afternoon,0.0032126611068991,0.0292325851401198,15.575221238938054,85.70442477876107
North,Social Media,General,Premium,3.95,3.95,0.0801,626.0,14471,0.0994,3.88,0.9999999999999998,60.0,15412.080000000002,2010,12,6,afternoon,0.0002729597125285,0.0027460735666851,158.48101265822783,3901.7924050632914
North,Search,Seasonal,Premium,10.08,0.42,0.1736,269.0,10042,0.0436,4.94,-1.0000000000000002,7.0,1467.63,2010,9,23,morning,0.0010037841067516,0.0230225712557716,26.686507936507937,3494.357142857143
North,Social Media,General,Premium,12.5,6.25,0.0834,76.0,1833,0.0005,6.86,-1.0000000000000002,21.0,9848.76,2011,9,23,morning,0.0068194217130387,13.638843426077468,6.08,1575.8016
North,Search,Kitchen,Premium,6.8,0.85,0.2094,266.0,6590,0.0736,3.87,-0.3660254037844387,7.0,2614.4100000000003,2010,5,19,night,0.0010318664643399,0.014019924787227,39.11764705882353,3075.776470588236
North,Search,Seasonal,Standard,12.75,4.25,0.1171,358.0,9171,0.0925,4.09,0.9999999999999998,14.0,404.9,2010,12,9,morning,0.001390251880929,0.0150297500640974,28.07843137254902,95.27058823529411
North,Email,General,Premium,79.9,39.95,0.0805,18.0,259,0.0132,3.5,-1.0,90.0,1781.44,2011,6,7,morning,0.3084942084942085,23.37077337077337,0.2252816020025031,44.59173967459324
North,Search,General,Premium,1.95,1.95,0.2313,211.0,4152,0.0313,5.19,1.0,21.0,19545.11,2011,3,31,afternoon,0.0004696531791907,0.0150048939038578,108.2051282051282,10023.133333333331
North,Email,Kitchen,Premium,2006.106054824945,3.25,0.4368,318.0,9248,0.0619,3.85,1.0,30.0,1781.44,2010,3,8,afternoon,0.2169232325719015,3.5044140964765997,0.1585160461657392,548.1353846153846
North,Affiliate,Storage,Premium,7.5,1.25,0.1334,66.0,1013,0.0327,5.85,1.0,30.0,2206.71,2011,3,8,afternoon,0.0074037512339585,0.2264144108244201,8.8,1765.368
North,Email,General,Premium,3.4,0.85,0.0741,306.0,6617,0.0247,1.08,-0.3660254037844385,21.0,1398.2900000000002,2010,10,4,afternoon,0.0005138280187396,0.0208027537951259,90.0,1645.0470588235296
