region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,time_of_day,cost_per_impression,cost_per_click,reach_per_spend,value_ratio
North,Social Media,Kitchen,Premium,1.25,1.25,0.1716,48.0,986,0.0026,4.31,-1.0000000000000002,14.0,956.92,90.61911758782608,2010,9,30,morning,0.0012677484787018255,0.48759556873147136,38.4,765.536
North,Social Media,General,Premium,11.9,1.65,0.6,46.0,1651,0.0245,3.43,0.9999999999999998,14.0,1443.49,105.62435421021672,2010,12,5,afternoon,0.0072077528770442155,0.2941939949813966,3.865546218487395,874.8424242424243
North,Affiliate,Lighting,Premium,130.8,5.45,0.0943,107.0,610,0.0543,1.1,1.0,21.0,62828.26,145.30245214797134,2010,3,18,afternoon,0.21442622950819673,3.948917670500861,0.8180428134556574,11528.121100917431
North,Email,General,Premium,9.9,4.95,0.1444,423.0,8176,0.0774,2.1,1.3660254037844388,28.0,63.0,113.30402497669986,2010,2,11,afternoon,0.0012108610567514678,0.015644199699631364,42.72727272727273,12.727272727272727
North,Search,Lighting,Premium,12.7,6.35,0.3289,137.0,3197,0.1126,4.04,1.3660254037844388,14.0,3072.09,111.56895695861274,2010,2,21,afternoon,0.003972474194557397,0.03527952215415095,10.78740157480315,483.79370078740163
North,Email,Storage,Premium,20.8,2.08,0.1665,387.0,7373,0.0626,0.97,-1.0,30.0,4697.02,126.26109867623234,2011,6,6,morning,0.0028211040282110403,0.045065559556086904,18.60576923076923,2258.1826923076924
North,Social Media,Lighting,Budget,7.5,1.25,0.204,593.0,32632,0.0023,7.1,1.3660254037844386,90.0,139.2,181.71116917159748,2010,1,24,afternoon,0.00022983574405491543,0.09992858437170235,79.06666666666666,111.35999999999999
West,Search,General,Premium,1.65,1.65,0.4319,269.0,3643,0.0453,2.54,-1.3660254037844386,30.0,96797.66,133.126171948936,2011,7,19,morning,0.0004529234147680483,0.009998309376778109,163.03030303030303,58665.24848484849
North,Email,Storage,Premium,13.2,0.55,0.4143,767.0,12288,0.0519,3.96,-1.3660254037844388,60.0,5225.5,206.43010207858893,2010,8,24,afternoon,0.0010742187499999999,0.020697856454720616,58.10606060606061,9500.90909090909
North,TV,Storage,Standard,11.4,0.95,0.3041,463.0,19217,0.0735,5.3,-0.3660254037844387,60.0,21.6,128.52840935203872,2010,5,11,afternoon,0.0005932247489202269,0.008071085019322815,40.614035087719294,22.73684210526316
North,Social Media,General,Premium,10.79,10.79,0.2361,39.0,2532,0.0294,5.66,0.9999999999999998,21.0,62635.23,95.31432543794462,2011,12,5,afternoon,0.004261453396524486,0.14494739443960838,3.6144578313253013,5804.93327154773
North,TV,General,Premium,8.25,1.65,0.0113,108.0,1030,0.0928,3.36,0.3660254037844389,30.0,10486.37,132.2854722537992,2010,4,16,morning,0.008009708737864078,0.08631151657181119,13.090909090909092,6355.375757575758
North,Affiliate,Stationery,Premium,5.04,0.42,0.0794,270.0,4328,0.0033,3.37,-0.3660254037844385,90.0,1959.0,208.4335594749045,2010,10,8,afternoon,0.0011645101663585952,0.3528818685935137,53.57142857142857,4664.285714285715
North,Affiliate,Storage,Premium,4.95,4.95,0.2865,51.0,1925,0.0241,5.48,-1.0,60.0,292.69,48.79648131852004,2010,6,8,night,0.0025714285714285717,0.1066982809721399,10.303030303030303,59.12929292929293
North,Search,General,Premium,10.2,2.55,0.1202,269.0,904,0.0262,8.06,-1.3660254037844388,60.0,5430.61,76.80031366317813,2010,8,23,afternoon,0.011283185840707964,0.4306559481186245,26.372549019607845,2129.6509803921567
East,Search,Stationery,Premium,25.4,6.35,0.2755,192.0,8638,0.0649,5.87,1.3660254037844388,14.0,3796.89,96.8034106956872,2011,2,4,night,0.0029404954850659874,0.04530809684231106,7.559055118110237,597.9354330708661
North,Social Media,General,Premium,5.9,2.95,0.1364,356.0,2958,0.0204,3.82,1.3660254037844386,21.0,1781.44,133.48468182904026,2010,1,26,afternoon,0.0019945909398242055,0.09777406567765713,60.33898305084745,603.8779661016949
North,Affiliate,General,Premium,45.900000000000006,7.65,0.2172,160.0,7717,0.0901,1.47,0.9999999999999998,21.0,9113.24,141.89828520546112,2010,12,8,afternoon,0.005947907217830764,0.06601450852198407,3.4858387799564268,1191.273202614379
North,TV,General,Premium,1374.0,4.58,0.1627,309.0,7969,0.0619,6.63,-1.0,7.0,437171.98,57.069698701893415,2011,6,9,afternoon,0.17241812021583636,2.7854300519521225,0.22489082969432314,95452.39737991265
North,Email,General,Premium,5.04,0.42,0.1694,43.0,893,0.055,3.07,-0.3660254037844387,30.0,1110.53,141.27279806520286,2010,5,4,afternoon,0.005643896976483763,0.10261630866334114,8.531746031746032,2644.1190476190477
North,Social Media,Seasonal,Premium,115.2,0.72,0.1907,304.0,4404,0.0435,2.02,-0.3660254037844385,28.0,484503.99,246.2367890060236,2011,10,27,afternoon,0.026158038147138966,0.6013342102790568,2.638888888888889,672922.2083333334
North,Search,General,Premium,12.48,2.08,0.071,183.0,3166,0.0884,2.83,-1.0,28.0,2773.71,132.92674469021543,2011,6,17,morning,0.00394188250157928,0.04459143101334027,14.663461538461538,1333.514423076923
North,Influencer,General,Standard,6.25,1.25,0.0725,59.0,1488,0.1154,3.89,-0.3660254037844385,28.0,1159.6,166.78788909424225,2010,10,19,afternoon,0.004200268817204301,0.036397476752203645,9.44,927.68
North,TV,Seasonal,Premium,102.0,2.55,0.0386,896.0,47313,0.0183,5.69,-1.0000000000000002,60.0,1948.22,92.95097782257632,2011,9,15,morning,0.0021558556844841798,0.11780632155651256,8.784313725490197,764.007843137255
North,TV,General,Standard,75.60000000000001,2.1,0.5673,91.0,1831,0.0457,5.39,-1.0000000000000002,14.0,1722.58,38.347852996619146,2010,9,15,afternoon,0.041288913162206446,0.9034773120832922,1.2037037037037035,820.2761904761904
North,Email,Storage,Premium,8.5,0.85,0.204,365.0,8408,0.0294,5.07,-0.3660254037844385,90.0,8999.57,168.83664732834004,2010,10,6,afternoon,0.001010941960038059,0.03438578095367548,42.94117647058823,10587.729411764705
North,Email,General,Premium,1.95,1.95,0.0599,42.0,672,0.0079,3.87,1.3660254037844388,30.0,147.75,102.5874181043658,2010,2,23,afternoon,0.0029017857142857144,0.36731464737793845,21.53846153846154,75.76923076923077
North,Influencer,Stationery,Premium,10.2,2.55,0.1321,63.0,1240,0.0568,5.02,1.3660254037844386,90.0,1403.26,139.94594114008123,2011,1,9,morning,0.008225806451612902,0.14482053611994547,6.176470588235294,550.2980392156863
North,Search,General,Premium,2.5,1.25,0.2627,107.0,-3580,0.0797,4.92,0.9999999999999998,90.0,300.99,142.53347486391937,2009,12,7,afternoon,-0.0006983240223463687,-0.008761907432200362,42.8,240.792
North,Social Media,Storage,Premium,6.64,0.83,0.204,323.0,5131,0.1111,6.23,-1.3660254037844388,60.0,24190.15,188.96456173427347,2011,8,15,afternoon,0.0012940947183784836,0.011648017267133066,48.644578313253014,29144.75903614458
North,Email,Stationery,Premium,11.8,2.95,0.3453,701.0,17475,0.0885,4.23,-1.0000000000000002,60.0,1487.18,103.91102790348414,2010,9,26,afternoon,0.0006752503576537912,0.007629947544110635,59.40677966101695,504.128813559322
North,Affiliate,Kitchen,Premium,15.0,1.25,0.1687,299.0,3807,0.0935,3.34,1.0,30.0,32600.59,176.44048132284428,2010,3,12,morning,0.003940110323089046,0.04214021735924114,19.933333333333334,26080.472
North,Search,Kitchen,Premium,76.32000000000001,1.06,0.3031,377.0,15327,0.011,4.41,1.3660254037844388,30.0,798.4000000000001,178.86894369732087,2010,2,16,afternoon,0.004979448032883148,0.45267709389846805,4.9397274633123684,753.2075471698114
North,Email,General,Premium,22.47,7.49,0.6,81.0,1694,0.1176,2.18,0.3660254037844389,28.0,1755.16,111.87628355051956,2010,4,18,afternoon,0.013264462809917355,0.11279305110473942,3.6048064085447264,234.33377837116154
North,TV,General,Premium,15.0,3.75,0.204,389.0,10343,0.0328,3.6,1.0,60.0,19905.89,98.04293640963893,2011,3,30,morning,0.0014502562119307744,0.04421512841252361,25.933333333333334,5308.2373333333335
North,Search,Storage,Premium,15.3,2.55,0.204,269.0,3025,0.0172,5.86,0.3660254037844389,28.0,6698.070000000001,116.86441280521,2011,4,21,morning,0.005057851239669422,0.2940611185854315,17.581699346405227,2626.694117647059
North,Email,General,Premium,59.8,14.95,0.2178,142.0,4147,0.0048,5.73,-0.3660254037844387,21.0,186254.58,59.66227086257288,2011,5,16,afternoon,0.014420062695924765,3.0041797283176592,2.3745819397993313,12458.500334448161
North,Search,Seasonal,Premium,1.3,0.65,0.1425,107.0,2035,0.0262,1.09,-1.0000000000000002,7.0,54974.0,158.7463484847794,2011,9,23,afternoon,0.0006388206388206389,0.024382467130558735,82.3076923076923,84575.38461538461
North,Social Media,Seasonal,Premium,17.85,5.95,0.2051,316.0,4648,0.0043,2.95,-0.3660254037844385,28.0,2769.48,103.36902769200582,2011,10,31,afternoon,0.0038403614457831327,0.8931073129728216,17.703081232492995,465.45882352941175
North,Social Media,Stationery,Premium,3.36,0.42,0.371,155.0,2776,0.108,3.85,0.3660254037844389,60.0,9620.83,254.6041296252748,2011,4,27,afternoon,0.0012103746397694524,0.011207172590457892,46.13095238095238,22906.738095238095
North,Search,General,Budget,15.8,3.95,0.298,626.0,35766,0.0258,0.97,1.3660254037844386,28.0,276.15000000000003,151.02677870512602,2010,1,28,afternoon,0.00044176033104065314,0.017122493451188107,39.620253164556964,69.9113924050633
North,Influencer,Stationery,Premium,11.9,0.42,0.0364,301.0,17334,0.101,3.13,0.9999999999999998,60.0,218.86,326.671507248944,2009,12,10,afternoon,0.0006865120572285681,0.006797149081470971,25.294117647058822,521.0952380952382
North,Email,General,Premium,27.04,1.69,0.2787,1010.0,61504,0.077,1.25,-1.0000000000000002,7.0,4993.49,155.4889172301318,2011,9,13,afternoon,0.0004396462018730489,0.005709690933416219,37.35207100591716,2954.7278106508875
North,TV,General,Premium,1.45,1.45,0.2981,508.0,7646,0.0156,4.07,-1.3660254037844386,90.0,1126.89,101.87305676554443,2011,7,17,afternoon,0.0001896416426889877,0.012156515556986392,350.3448275862069,777.1655172413793
North,Influencer,General,Premium,17.0,0.85,0.1296,127.0,4007,0.028,4.93,-1.0,28.0,1777.0,118.88837889214122,2010,6,3,morning,0.004242575492887447,0.15152055331740882,7.470588235294118,2090.5882352941176
North,Email,General,Premium,17.700000000000003,2.95,0.3872,111.0,918,0.2444,6.53,-0.3660254037844385,21.0,4373.01,131.63431448817295,2010,10,24,afternoon,0.01928104575163399,0.07889134922927164,6.271186440677965,1482.3762711864406
North,Affiliate,Seasonal,Premium,6.6,1.65,0.2631,378.0,7769,0.0696,4.25,0.9999999999999998,7.0,11054.01,130.67955437204438,2011,12,8,afternoon,0.0008495301840648732,0.012205893449207948,57.27272727272727,6699.400000000001
North,Email,General,Premium,17.700000000000003,2.95,0.2471,161.0,2710,0.0596,3.87,-1.3660254037844388,60.0,20488.8,67.40981902655233,2011,8,31,afternoon,0.006531365313653137,0.10958666633646205,9.09604519774011,6945.355932203389
North,Search,General,Budget,15.0,3.75,0.3256,444.0,7285,0.005,3.93,0.3660254037844379,60.0,398.7,121.76769768772192,2011,11,10,morning,0.002059025394646534,0.41180507892930673,29.6,106.32
North,Email,General,Premium,23.700000000000003,3.95,0.6,107.0,1919,0.0227,5.89,0.3660254037844379,28.0,3025.15,79.10129495139519,2010,11,9,afternoon,0.01235018238665972,0.5440608980907365,4.514767932489451,765.8607594936709
North,TV,Storage,Premium,145.0,1.45,0.1779,702.0,11349,0.0244,1.24,1.3660254037844388,90.0,5930.64,174.70108471362528,2010,2,23,morning,0.012776456075425147,0.5236252489928338,4.841379310344828,4090.0965517241384
North,Email,General,Premium,6.6,1.65,0.204,234.0,3579,0.1686,5.68,1.0,30.0,90.8,142.43363757005045,2010,3,30,afternoon,0.0018440905280804694,0.010937666240097683,35.45454545454545,55.03030303030303
North,Search,General,Premium,9.95,9.95,0.3488,219.0,4212,0.0989,2.28,-1.3660254037844388,30.0,5601.37,83.30159473952378,2010,8,26,afternoon,0.002362298195631529,0.023885724930551352,22.01005025125628,562.9517587939699
North,Social Media,Storage,Budget,6.25,1.25,0.0604,446.0,11114,0.0108,3.87,-0.3660254037844385,7.0,30.6,154.22223001369832,2011,10,27,afternoon,0.0005623537880151161,0.05206979518658482,71.36,24.48
North,Influencer,Storage,Premium,1.25,1.25,0.2976,264.0,5054,0.0414,1.38,-0.3660254037844385,28.0,7033.9800000000005,172.01480228897498,2010,10,26,afternoon,0.0002473288484368817,0.005974126773837722,211.2,5627.184
North,Email,General,Premium,4.2,1.05,0.2505,43.0,1159,0.0067,1.89,1.3660254037844386,28.0,1025.95,106.02022459114436,2010,1,25,afternoon,0.0036238136324417605,0.5408677063345911,10.238095238095237,977.0952380952381
North,TV,General,Premium,13.2,1.65,0.2948,99.0,1240,0.0167,8.6,-0.3660254037844387,7.0,10232.28,61.46262363189998,2010,5,19,afternoon,0.01064516129032258,0.6374348078037474,7.5,6201.381818181819
North,Email,General,Standard,16.35,5.45,0.2716,355.0,8982,0.0822,0.24,-1.0000000000000002,14.0,763.3000000000001,100.76462682741474,2011,9,26,afternoon,0.001820307281229125,0.022144857435877435,21.712538226299692,140.05504587155963
North,TV,Storage,Premium,15.3,2.55,0.3509,1490.0,100682,0.0336,0.17,0.9999999999999998,7.0,51188.26,157.20671763946658,2010,12,2,morning,0.00015196360819212968,0.004522726434289574,97.38562091503267,20073.827450980396
North,Social Media,Seasonal,Premium,15.12,0.42,0.2622,114.0,982,0.0002,4.35,-0.3660254037844385,14.0,3894.01,195.85470030272555,2010,10,24,morning,0.015397148676171079,76.98574338085538,7.53968253968254,9271.452380952382
North,Search,General,Premium,7.800000000000001,0.65,0.3954,114.0,3300,0.0025,5.84,-1.0,28.0,1608.41,126.83390947202852,2010,6,4,morning,0.0023636363636363638,0.9454545454545455,14.615384615384613,2474.476923076923
North,Email,General,Premium,0.42,0.42,0.1853,172.0,2345,0.1225,5.61,-0.3660254037844387,90.0,41051.09,229.8550891791825,2011,5,24,afternoon,0.00017910447761194028,0.0014620773682607372,409.5238095238095,97740.69047619047
North,TV,General,Premium,6.6,1.65,0.1589,117.0,1383,0.0597,4.43,-0.3660254037844385,28.0,2062.04,98.79299552944754,2010,10,19,afternoon,0.004772234273318872,0.07993692250115363,17.727272727272727,1249.7212121212121
North,Email,General,Premium,37.38,12.46,0.0764,64.0,1720,0.008,5.98,0.3660254037844379,7.0,32853.369999999995,79.02413425027511,2011,11,14,afternoon,0.021732558139534886,2.7165697674418605,1.7121455323702512,2636.7070626003206
North,Email,General,Premium,17.700000000000003,2.95,0.0609,161.0,3496,0.0296,3.16,0.3660254037844379,28.0,5330.11,112.07004716169962,2010,11,17,morning,0.005062929061784898,0.17104490073597628,9.09604519774011,1806.816949152542
North,Search,General,Premium,2.1,2.1,0.1308,385.0,8524,0.0759,3.99,0.3660254037844379,30.0,1635.77,152.8145665877204,2010,11,1,morning,0.0002463632097606758,0.003245892091708508,183.33333333333331,778.9380952380952
North,Search,General,Premium,11.9,5.95,0.0682,682.0,16366,0.0585,1.19,0.9999999999999998,21.0,5330.820000000001,148.41238078349843,2010,12,1,morning,0.0007271171941830624,0.012429353746719015,57.310924369747895,895.9361344537816
North,Social Media,Lighting,Premium,11.9,4.65,0.2708,24.0,365,0.0376,2.43,0.3660254037844379,60.0,748.24,94.61500895973865,2010,11,19,afternoon,0.0326027397260274,0.8670941416496648,2.0168067226890756,160.91182795698924
North,Search,Storage,Premium,16.5,1.65,0.1567,506.0,23489,0.0046,2.06,1.3660254037844386,30.0,13298.28,165.6008492171949,2010,1,15,afternoon,0.0007024564689854826,0.15270792804032232,30.666666666666668,8059.563636363637
North,TV,General,Premium,2.1,0.42,0.0751,69.0,1916,0.0838,5.0,-1.3660254037844386,28.0,2853.47,137.50708309083277,2011,7,6,morning,0.0010960334029227559,0.013079157552777516,32.857142857142854,6793.97619047619
North,Social Media,Lighting,Standard,45.0,1.25,0.1272,126.0,2329,0.0002,1.45,-0.3660254037844385,90.0,1781.44,155.9135718426896,2011,10,31,afternoon,0.019321597252039503,96.6079862601975,2.8,1425.152
North,Email,Storage,Premium,16.5,1.65,0.1977,377.0,6545,0.0567,4.24,-0.3660254037844385,30.0,1781.44,132.79714880301592,2011,10,28,night,0.0025210084033613447,0.04446222933617892,22.848484848484848,1079.6606060606061
North,Email,Stationery,Standard,10.08,0.42,0.0923,88.0,1431,0.1691,2.87,0.3660254037844379,7.0,2462.47,215.42800411867623,2011,11,24,evening,0.007044025157232704,0.041655973726982286,8.73015873015873,5863.023809523809
North,TV,Kitchen,Premium,17.0,8.5,0.5125,322.0,10038,0.0129,3.01,0.9999999999999998,21.0,4273.1,69.2300364868073,2011,12,9,morning,0.0016935644550707311,0.13128406628455283,18.941176470588236,502.71764705882356
North,Search,General,Premium,4.949999999999999,1.65,0.0391,685.0,11948,0.0694,1.29,-1.3660254037844388,90.0,2134.96,187.2855495099988,2010,8,12,evening,0.0004142952795446936,0.005969672615917775,138.3838383838384,1293.9151515151516
North,Social Media,General,Premium,29.85,9.95,0.4401,423.0,6209,0.1953,2.12,0.9999999999999998,30.0,4267.43,174.9805227346977,2010,12,17,morning,0.004807537445643421,0.024616167156392324,14.170854271356783,428.8874371859297
North,Influencer,General,Premium,4.2,2.1,0.204,473.0,7353,0.0362,3.87,0.9999999999999998,14.0,1290.07,137.68040545657226,2011,12,8,morning,0.0005711954304365566,0.015778879293827527,112.61904761904762,614.3190476190475
North,Social Media,General,Premium,10.9,5.45,0.3033,355.0,6591,0.0064,1.67,1.3660254037844386,14.0,4086.22,106.42489767554646,2011,1,6,afternoon,0.0016537702928235472,0.25840160825367925,32.56880733944954,749.7651376146788
North,Influencer,General,Premium,19.8,1.65,0.0386,587.0,6592,0.1466,5.91,-1.0000000000000002,60.0,1897.87,198.60592218585649,2011,9,26,afternoon,0.0030036407766990294,0.020488681969297606,29.646464646464647,1150.2242424242424
North,Social Media,Lighting,Premium,19.8,1.65,0.0525,172.0,5850,0.0268,1.34,-1.3660254037844388,7.0,7765.43,107.340080992698,2011,8,22,morning,0.003384615384615385,0.12629161882893228,8.686868686868687,4706.321212121213
North,Affiliate,Stationery,Premium,8.5,8.5,0.2599,583.0,8965,0.0273,3.22,1.3660254037844388,90.0,235.48,83.48931151845412,2010,2,28,afternoon,0.0009481316229782487,0.03473009607978933,68.58823529411765,27.703529411764706
North,Social Media,General,Budget,17.700000000000003,2.95,0.1384,344.0,12530,0.1046,0.52,0.3660254037844379,30.0,47.900000000000006,192.9135092328456,2011,11,3,morning,0.0014126097366320832,0.013504873199159497,19.435028248587567,16.23728813559322
North,Influencer,Seasonal,Premium,14.04,0.39,0.6,178.0,1972,0.0224,4.31,-0.3660254037844385,14.0,6258.07,225.4133665650845,2011,10,18,afternoon,0.007119675456389452,0.3178426543031005,12.678062678062679,16046.333333333332
North,Social Media,Storage,Premium,6.24,2.08,0.0381,549.0,4723,0.026,0.23,0.3660254037844379,28.0,1462.0200000000002,198.4983292980136,2011,11,9,afternoon,0.0013211941562566165,0.05081515985602372,87.98076923076923,702.8942307692308
North,Social Media,General,Premium,11.9,0.42,0.3293,369.0,13550,0.0196,4.45,-1.3660254037844386,28.0,2963.97,223.81282907718025,2010,7,12,afternoon,0.000878228782287823,0.04480759093305219,31.008403361344538,7057.071428571428
Central,Search,Lighting,Standard,25.200000000000003,2.1,0.2682,139.0,3664,0.0279,5.06,-1.0,30.0,833.1600000000001,72.9353685282229,2011,6,8,morning,0.0068777292576419225,0.24651359346386817,5.515873015873015,396.7428571428572
North,Search,Kitchen,Premium,2.98,1.49,0.2127,71.0,824,0.022,4.88,-0.3660254037844387,30.0,1645.92,99.97070548309526,2010,5,4,afternoon,0.003616504854368932,0.1643865842894969,23.825503355704697,1104.6442953020135
North,Email,Lighting,Premium,69.6,1.45,0.2048,172.0,5740,0.0102,3.38,1.3660254037844388,60.0,65345.03,153.0192222719656,2010,2,7,afternoon,0.012125435540069686,1.1887681902029104,2.4712643678160924,45065.53793103449
North,Email,General,Premium,136.0,8.5,0.44,346.0,2810,0.0138,1.89,-0.3660254037844387,28.0,4873.04,76.65023081671328,2011,5,11,morning,0.048398576512455514,3.507143225540255,2.5441176470588234,573.2988235294117
North,Email,Seasonal,Premium,10.2,0.85,0.0238,481.0,13829,0.0839,5.9,-0.3660254037844385,90.0,309.92,197.35454562367428,2010,10,3,morning,0.0007375804468869766,0.008791185302586133,47.156862745098046,364.61176470588236
North,Email,Kitchen,Premium,1.25,1.25,0.3635,90.0,939,0.0435,4.2,0.9999999999999998,21.0,625.62,98.3483943099149,2009,12,8,afternoon,0.0013312034078807242,0.030602377192660325,72.0,500.496
North,Search,Seasonal,Premium,2.9,1.45,0.0233,249.0,7681,0.0377,4.18,-0.3660254037844385,30.0,677.25,150.08039933652535,2010,10,24,morning,0.00037755500585861217,0.010014721640811994,85.86206896551724,467.0689655172414
North,Search,Lighting,Premium,30.6,2.55,0.1257,269.0,7488,0.0165,5.84,-1.3660254037844388,28.0,1384.4599999999998,92.24140022150944,2011,8,26,afternoon,0.004086538461538462,0.24766899766899766,8.790849673202613,542.9254901960784
North,Influencer,General,Premium,4.949999999999999,1.65,0.1955,204.0,3370,0.0635,2.41,0.3660254037844379,21.0,3079.97,166.40574266395114,2011,11,22,morning,0.0014688427299703263,0.023131381574335846,41.21212121212122,1866.648484848485
Central,Affiliate,General,Premium,25.200000000000003,2.1,0.1817,382.0,11202,0.004,4.08,1.3660254037844388,28.0,4365.8,104.44459977273544,2011,2,14,afternoon,0.002249598286020354,0.5623995715050885,15.158730158730156,2078.9523809523807
North,Social Media,Kitchen,Premium,5.1,2.55,0.204,169.0,4232,0.0643,5.38,0.3660254037844379,30.0,2471.16,111.81473545034578,2010,11,14,afternoon,0.0012051039697542531,0.018741896885758218,33.13725490196079,969.0823529411765
North,Social Media,Lighting,Premium,13.5,6.75,0.3141,201.0,5032,0.099,3.81,0.9999999999999998,90.0,8348.42,141.0123620569661,2010,12,16,morning,0.0026828298887122417,0.027099291805174158,14.88888888888889,1236.802962962963
North,Influencer,General,Premium,4.68,0.39,0.0165,88.0,1167,0.1205,5.28,-1.0000000000000002,7.0,5958.08,212.4736615604228,2011,9,5,afternoon,0.004010282776349614,0.033280354990453224,18.803418803418804,15277.128205128205
North,Social Media,General,Standard,22.95,2.55,0.164,325.0,8033,0.012,2.46,1.3660254037844386,30.0,191.64,148.30445621979274,2011,1,25,morning,0.0028569650192954064,0.2380804182746172,14.161220043572985,75.15294117647059
North,Social Media,General,Premium,59.400000000000006,4.95,0.1725,894.0,17546,0.0252,3.41,-1.3660254037844386,30.0,10730.26,67.38245294531811,2011,7,28,morning,0.0033853869827881002,0.13434075328524206,15.050505050505048,2167.729292929293
North,Social Media,General,Premium,5.45,5.45,0.3083,35.0,1620,0.0166,3.26,0.9999999999999998,7.0,1298.53,79.80720271131933,2010,12,8,afternoon,0.003364197530864198,0.20266250185928902,6.422018348623853,238.2623853211009
North,Search,Seasonal,Premium,17.85,221.3045681248417,0.226,661.0,14999,0.0372,2.36,-0.3660254037844387,30.0,11057.28,80.9001703912133,2010,5,13,afternoon,0.001190079338622575,0.03199138007049933,37.03081232492997,49.96408385823468
North,Search,General,Standard,10.08,0.42,0.0886,114.0,2860,0.0785,5.31,0.9999999999999998,14.0,251.72000000000003,221.6974575163156,2009,12,13,afternoon,0.0035244755244755246,0.04489777738185382,11.30952380952381,599.3333333333334
North,Search,General,Premium,0.65,0.65,0.6,269.0,9455,0.0294,0.73,-1.3660254037844388,7.0,8042.83,197.6289546521868,2011,8,24,afternoon,6.874669487043892e-05,0.0023383229547768343,413.8461538461538,12373.584615384614
North,Affiliate,Storage,Standard,0.55,0.55,0.1939,404.0,13151,0.0306,3.87,0.9999999999999998,28.0,340.57,192.55671232702176,2010,12,13,afternoon,4.182191468329405e-05,0.0013667292380161455,734.5454545454545,619.2181818181817
North,Email,General,Premium,7.25,1.45,0.4102,346.0,18281,0.0346,5.44,-1.0000000000000002,14.0,3661.95,87.31327584716426,2011,9,13,afternoon,0.00039658661998796563,0.011462041040114614,47.724137931034484,2525.4827586206898
North,Search,Seasonal,Premium,17.85,5.95,0.2639,316.0,6163,0.0432,3.6,-0.3660254037844385,28.0,16906.35,98.17850293160284,2011,10,18,morning,0.0028963167288658122,0.06704436872374565,17.703081232492995,2841.4033613445376
North,Search,Stationery,Premium,10.5,0.42,0.0131,330.0,5130,0.0302,4.38,0.3660254037844379,21.0,16197.2,268.75982949374776,2011,11,6,afternoon,0.0020467836257309943,0.06777429224274814,31.428571428571427,38564.76190476191
North,Influencer,Stationery,Standard,5.04,211.22323894742271,0.5824,335.0,4512,0.0798,0.82,0.3660254037844389,28.0,396.7,94.19470689581472,2011,4,14,afternoon,0.0011170212765957447,0.013997760358342666,66.46825396825396,1.8781077403076174
North,TV,Stationery,Standard,30.0,1.25,0.111,269.0,5279,0.0435,3.65,-0.3660254037844385,28.0,662.3199999999999,132.76672162743702,2011,10,27,afternoon,0.005682894487592347,0.13064125258832981,8.966666666666667,529.856
North,Social Media,General,Premium,19.8,1.65,0.4588,685.0,9947,0.003,4.61,-1.0,14.0,199345.27,122.214118873836,2011,6,23,afternoon,0.0019905499145471,0.6635166381823665,34.59595959595959,120815.31515151515
North,Email,General,Premium,19.8,1.65,0.3747,426.0,2958,0.0362,1.83,-1.3660254037844386,21.0,1157.29,102.87634559899644,2010,7,16,morning,0.006693711967545639,0.1849091703741889,21.515151515151516,701.3878787878788
North,Search,General,Premium,17.4,1.45,0.1827,182.0,6532,0.0475,1.54,-1.3660254037844388,21.0,1118.45,122.47296192016722,2011,8,23,morning,0.0026638089406001222,0.05608018822316047,10.459770114942529,771.344827586207
North,Search,Seasonal,Premium,8.299999999999999,0.83,0.4331,51.0,799,0.1502,1.89,0.3660254037844379,14.0,3754.22,173.42827985555738,2011,11,14,afternoon,0.010387984981226532,0.06916101851682112,6.144578313253013,4523.156626506024
North,Search,Seasonal,Premium,5.0,1.25,0.3522,303.0,7979,0.0132,5.16,1.0,21.0,1792.31,144.27975383647112,2010,3,4,afternoon,0.0006266449429753102,0.0474731017405538,60.6,1433.848
North,Social Media,General,Premium,11.8,2.95,0.183,115.0,2559,0.0321,1.64,1.0,28.0,6859.97,153.82714859299776,2011,3,8,afternoon,0.004611176240719031,0.143650350178163,9.745762711864407,2325.413559322034
North,Affiliate,General,Premium,1.55,1.55,0.3327,205.0,3920,0.0157,4.04,1.3660254037844386,90.0,55.73,103.82769766371057,2010,1,29,night,0.00039540816326530615,0.02518523332900039,132.25806451612902,35.95483870967742
North,Affiliate,Seasonal,Standard,2.1,2.1,0.1296,323.0,6555,0.0746,5.14,0.9999999999999998,60.0,295.6,121.71822443862251,2009,12,13,afternoon,0.00032036613272311217,0.004294452181274962,153.8095238095238,140.76190476190476
North,Social Media,General,Premium,15.0,1.25,0.0564,284.0,4094,0.0009,4.09,-1.0000000000000002,7.0,2127.35,133.15575967566843,2010,9,2,morning,0.0036638983878847092,4.070998208760788,18.933333333333334,1701.8799999999999
North,Email,Kitchen,Premium,1.25,1.25,0.5456,447.0,12893,0.0006,4.47,1.0,28.0,1713.04,115.48931023007324,2010,3,25,afternoon,9.69518343287055e-05,0.16158639054784252,357.6,1370.432
North,Social Media,General,Premium,0.29,0.29,0.0551,275.0,9329,0.0135,7.45,1.3660254037844386,90.0,1455.58,312.3545998913238,2010,1,11,afternoon,3.108586129274306e-05,0.0023026563920550414,948.2758620689656,5019.241379310345
